Mol. wt.,JR Tb /K,CRC Tb /K
105.13999999999996,436.82,435.15
182.2220000000001,594.45,584.15
196.20500000000004,662.27,624.15
106.16799999999994,414.3,417.55
106.16799999999994,414.3,412.25
106.16799999999994,414.3,411.45
122.16699999999992,494.92,490.03
122.16699999999992,494.92,484.09
122.16699999999992,494.92,484.29
122.16699999999992,494.92,474.18
122.16699999999992,494.92,500.46
122.16699999999992,494.92,494.86
152.1460000000001,773.5799999999999,653.15
