SMILES,BoilingPoint,MeltingPoint,CriticalTemp,CriticalPress,CriticalVolume,Molecular Weight,EnthalpyVap,Log P
C1=CC=C(C=C1)C(CN)O,573.5899999999999,335.42,785.025675276187,44.56320042210263,417.5,137.18200000000007,62.61,0.6787000000000001
C1CC(CCC1CN)C(=O)O,615.56,426.92,844.0322677665906,35.94246904634566,468.5,157.21300000000014,61.327,0.8361000000000001
CC1=CC(=C(C=C1)O)N,544.5699999999999,402.57,786.4059627238923,53.43524503265962,314.5,123.15499999999994,57.76899999999999,1.2828199999999998
CC1=C(C=CC(=C1)N)O,544.5699999999999,402.57,786.4059627238923,53.43524503265962,314.5,123.15499999999994,57.76899999999999,1.2828199999999996
CC1=C(C=CC(=C1)O)N,544.5699999999999,402.57,786.4059627238923,53.43524503265962,314.5,123.15499999999994,57.76899999999999,1.2828199999999998
CC(CO)(CO)N,544.78,342.16,722.8992817968167,55.52581839503731,315.5,105.13699999999996,67.201,-1.3116
CC(C)(C(=O)O)N,505.93,381.12,724.4828506576545,48.426877110503824,301.5,103.12099999999997,51.007000000000005,-0.1916999999999998
CC(CN)C(=O)O,508.72,363.7,718.4253796786054,47.69390433747443,306.5,103.12099999999997,51.915000000000006,-0.3342000000000001
C1=CC=C2C=C(C(=CC2=C1)C(=O)O)N,724.94,541.75,976.4278091553572,39.95646343743858,518.5,187.1980000000001,73.125,2.1202
C1=CC=C2C(=C1)C(=O)C=C(C2=O)N,688.05,493.04,960.963687150838,42.94285679931429,466.5,173.17100000000005,61.275000000000006,0.9082
C1=CC2=C(C=CC=C2O)C(=C1)N,632.19,469.08,891.220076040799,50.22801005162936,404.5,159.18800000000007,66.087,2.1276
C1=CC2=C(C=C(C=C2)O)C(=C1)N,632.19,469.08,891.220076040799,50.22801005162936,404.5,159.18800000000007,66.087,2.1276
C1=CC(=C(C=C1[N+](=O)[O-])N)C(=O)O,766.28,607.5799999999999,1028.514279259371,48.8338238690941,454.5,182.135,79.172,0.8752
C1=CC(=C(C=C1[N+](=O)[O-])C(=O)O)N,766.28,607.5799999999999,1028.514279259371,48.8338238690941,454.5,182.13500000000005,79.172,0.8752000000000004
C1=CC(=C(C=C1[N+](=O)[O-])C#N)N,722.8499999999999,511.97,992.4357544926064,41.89315151705575,456.5,163.13600000000005,72.48599999999999,1.0486800000000005
C1=CC(=C(C=C1[N+](=O)[O-])N)O,673.53,534.91,945.3354475528868,62.98815822625346,340.5,154.12500000000003,72.134,0.8826
C1=CC(=C(C=C1[N+](=O)[O-])O)N,673.53,534.91,945.3354475528868,62.98815822625346,340.5,154.12500000000006,72.134,0.8826000000000003
C1=CC(=C(C=C1N)[N+](=O)[O-])O,673.53,534.91,945.3354475528868,62.98815822625346,340.5,154.12500000000006,72.134,0.8825999999999996
CCCCCCC(C(=O)O)N,600.24,408.78,797.937422690839,29.795389103945386,530.5,159.22900000000016,60.819,1.3687
C(=CC(=O)O)C(=O)N,567.19,423.55,790.6275418454533,55.6086618276009,298.5,115.08799999999998,59.00699999999999,-0.8875
C(CC(=O)O)C(=O)CN,585.91,439.9,796.1567821324323,45.10353742533673,374.5,131.131,61.27499999999999,-0.621
C1=CC(=CC(=C1)O)N,516.71,378.78,762.3043191840225,63.28917647490679,258.5,109.12799999999996,54.881,0.9744
C1=CC(=CC=C1N)O,516.71,378.78,762.3043191840225,63.28917647490679,258.5,109.12799999999996,54.881,0.9743999999999996
CC(=O)NC1=CC=CC(=C1)N,590.87,404.71,823.5636061518043,42.33038953694362,445.5,150.18100000000007,60.163,1.2271999999999998
C1=CC(=CC=C1N)NC2=CC=C(C=C2)N,732.71,522.0600000000001,993.4947254583882,38.530879224573766,584.5,199.2570000000001,75.9,2.5946
CCCCC(=O)C1=CC=C(C=C1)N,609.3399999999999,385.86,830.3193140129499,29.60117741643292,578.5,177.24700000000013,60.405,2.6417
CCC(=O)C1=CC=C(C=C1)N,563.5799999999999,363.3200000000001,793.0367774288208,36.90968495369311,466.5,149.1930000000001,55.953,1.8615
CCC(C(C1=CC=CC=C1)O)N,618.91,342.96000000000004,827.8212461992765,35.346630264350374,523.5,165.23600000000013,66.67399999999999,1.4573
CC(CC1=CC=C(C=C1)O)N,584.91,397.59,821.250562801153,42.33038953694362,420.5,151.2090000000001,61.17100000000001,1.2818999999999998
C(CN)CNCCCN,532.1099999999999,376.56,726.8018689425065,35.98560431884828,464.5,131.22299999999996,56.668000000000006,-0.7263999999999986
C1=NNC(=C1C#N)N,596.21,501.36,858.9732004856504,60.18581769354704,314.5,108.10399999999998,61.059,-0.1364199999999998
C1=CC(=NC=C1C(=O)O)N,640.28,511.72,894.1665214630619,56.44739300537774,365.5,138.12600000000003,65.90299999999999,0.362
C1(C(=O)NC(=O)NC1=O)N,683.76,640.2,970.2642859091974,71.21365877975394,316.5,143.10200000000003,61.825,-2.3203
C(C(Cl)(Cl)Cl)(N)O,518.69,333.56,732.3688713931515,55.27839582095327,325.5,164.41900000000004,58.837,0.6337000000000002
C(CCCCCN)CCCCC(=O)O,669.3199999999999,457.59,857.3680415127429,22.08293289615015,704.5,201.3100000000002,67.88499999999999,2.5406000000000004
CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,771.19,644.73,1023.540461748024,28.874020051851968,671.5,226.27600000000012,65.227,1.1849999999999998
CCN(CC)CCC1(C2=CC=CC=C2OC1=O)C3=CC=CC=C3,784.6399999999999,504.2,1006.4204323664984,17.909050320670506,954.5,309.40899999999954,73.196,3.6236000000000015
C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,1531.26,895.7499999999999,2253.390548845093,22.981130653243238,1136.5,457.4319999999997,201.459,-3.108019999999997
COC1=C(C(=C2CNCCC2=C1)O)OC,682.5899999999999,557.58,920.2671726008208,36.28973726230221,532.5,209.2450000000001,69.32800000000002,1.0550999999999997
CC1C2=C(C(=C(C=C2CCN1)OC)OC)O,700.8,564.61,933.905702389839,31.24491293761233,587.5,223.2720000000001,71.245,1.6161
CC1C2=C3C(=C(C=C2CCN1)OC)OCO3,668.05,518.5,906.7929385391748,31.175169850119133,603.5,221.25600000000009,65.72500000000001,1.6306
C1=CC=C(C(=C1)NC2=NC(=NC(=N2)Cl)Cl)Cl,797.3800000000001,638.63,1089.737709653356,41.091387245233385,652.5,275.5259999999999,80.387,3.575400000000001
C1=CC=C(C(=C1)C(=O)O)N,609.46,451.45,851.3521728771542,49.03922353255029,372.5,137.13800000000003,61.919,0.967
C1=CC(=CC(=C1)N)C(=O)O,609.46,451.45,851.3521728771542,49.03922353255029,372.5,137.13800000000006,61.919,0.967
C1=CC(=CC=C1C(=O)O)N,609.46,451.45,851.3521728771542,49.03922353255029,372.5,137.13800000000003,61.919,0.967
C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3,780.7,571.6500000000001,1043.0524125219786,26.846358291497754,803.5,265.35999999999984,74.51899999999999,2.6949000000000005
C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,667.05,447.66,927.8761280570044,34.03912320664878,584.5,193.24900000000008,64.279,3.5752000000000024
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C#N,719.48,440.66,980.094483734604,27.93558278095374,637.5,203.24400000000009,66.342,3.8646800000000017
CC(C)C1(C(=O)NC(=O)NC1=O)CC=C,744.99,631.7,1008.4577713604408,33.6844487994694,596.5,210.2330000000001,62.331,0.5709000000000001
C(C(C(=O)O)N)C(=O)N,635.12,496.89,861.1049346226226,56.702714472347246,341.5,132.11900000000003,69.302,-1.7262999999999993
COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N,926.02,632.74,1155.2808669160158,25.302721763174617,819.5,294.3069999999996,96.652,-0.3110999999999985
C(C(C(=O)O)N)C(=O)O,654.23,524.3,876.1146581429343,54.14534017080688,330.5,133.10300000000004,69.079,-1.1269999999999998
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,841.8700000000001,525.38,1049.4021124111637,24.458943706273512,806.5,266.3409999999999,91.832,0.4521
CCNC1=NC(=NC(=N1)Cl)NC(C)C,717.71,566.24,962.700728923442,35.220878937033866,635.5,215.68800000000013,72.501,1.7770999999999997
C1CCCCCC(=O)NCCCCC1,644.6399999999999,385.23,911.5654785243634,27.788514951193648,629.5,197.3220000000002,55.253,3.0172000000000017
C12=NNN=C1N=C(NC2=O)N,737.72,784.6400000000001,1047.431902763585,101.41483841066724,366.5,152.11700000000005,75.354,-1.3766000000000005
C1CNC1=O,400.29,315.48,625.9607008833287,63.188597743914286,197.5,71.07899999999997,33.671,-0.4936999999999999
CCCCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],849.3599999999999,624.1299999999999,1073.8484339097151,19.338335000297807,880.5,335.2819999999997,80.27199999999999,4.148200000000004
C1=CC(=CC(=C1)Cl)NC(=O)OCC#CCCl,675.1899999999999,513.6,914.8745410925673,29.09246633128871,664.5,258.104,67.783,3.130700000000001
CCC1(C(=O)NC(=O)NC1=O)CC,702.99,625.9200000000001,968.1123760068652,40.00702523363102,509.5,184.1950000000001,58.937,0.1587999999999998
C1C(=O)NC(=O)NC1=O,615.8999999999999,561.1800000000001,897.4620664539839,68.41438042910866,288.5,128.087,51.49300000000001,-1.2575
CCN(CC)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O,870.1699999999998,506.04,1085.2043756470048,17.924217840906078,991.5,327.4239999999995,89.499,2.807500000000001
CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)CC2=CC=CC=C2,844.6099999999999,502.77,1069.6935875820252,16.907245498614955,983.5,325.4079999999996,81.798,3.440640000000002
CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C,657.1899999999999,455.16,884.2676752889548,30.932899117917447,601.5,223.2280000000001,65.30499999999999,1.9121
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4N=C32,735.8400000000001,502.4500000000001,1010.7661068355216,30.42316492793208,694.5,229.28200000000007,68.166,4.541200000000003
C1=CC=C(C=C1)CC(=O)N,535.72,339.53000000000003,768.5088121660002,42.44076860231937,410.5,135.16600000000005,53.065,0.7143999999999999
C1=CC=C(C=C1)CC(=O)NN,585.8900000000001,392.19,817.5581956758962,43.16887144482757,445.5,150.18100000000007,59.50099999999999,0.219
C1=CC=C(C(=C1)C(=O)N)C(=O)N,667.1,485.24,915.2222408196528,48.90214680424472,445.5,164.16400000000007,71.114,-0.1156
C1=CC(=CC=C1C(=O)N)C(=O)N,667.1,485.24,915.2222408196528,48.90214680424472,445.5,164.16400000000007,71.114,-0.1156
C1=CC=C(C=C1)CCCOC(=O)N,585.8299999999999,354.47,804.7749476524688,31.38510306083217,542.5,179.2190000000001,58.178,1.7145
C1=CC=C2C(=C1)NC(=N2)N,581.75,502.88,847.4326287418412,58.53947521702049,378.5,133.15400000000005,58.899,1.1450999999999996
C1=CC=C2C(=C1)NC(=N2)CC#N,657.06,507.15,917.1128390060794,40.00702523363102,487.5,157.17600000000007,63.188,1.6289799999999997
C1=CC2=C3C(=C1)C(=O)NC(=O)C3=CC=C2,725.3799999999999,572.8100000000001,1003.3104903084228,40.77711392636304,530.5,197.19300000000004,63.02,1.7233999999999998
C1OC2=C(O1)C=C(C=C2)N,534.24,378.69,778.3068923049598,51.98129297228514,348.5,137.13800000000003,54.659000000000006,0.9975
C1=CC=C(C=C1)C(=O)NN,563.01,380.92,799.3746076762537,49.17687742564948,389.5,136.15400000000005,57.27499999999999,0.2901000000000001
C1=CC=C2C(=C1)N=C(S2)N,581.03,481.30000000000007,856.5369648704122,55.85830758265353,387.5,150.20600000000005,57.953,1.8785
C1=CC2=C(C=C1N)SC=N2,581.03,481.30000000000007,856.5369648704122,55.85830758265353,387.5,150.20600000000005,57.953,1.8785
C1=CC=C2C(=C1)N=C(S2)NN,631.2,533.96,902.4472146657282,56.95977216091135,422.5,165.22100000000006,64.389,1.5818999999999994
C1=CC=C(C(=C1)C2=NC3=CC=CC=C3S2)O,753.0799999999999,603.8000000000001,1045.820616378408,44.98261646786599,552.5,227.28800000000007,75.958,3.668900000000001
C1=CC2=NNN=C2C=C1,535.06,467.37,805.9989240895011,63.795690473517126,342.5,119.12699999999997,51.58,0.9578999999999998
CC(C(=O)O)NC(=O)C1=CC=CC=C1,704.1899999999999,477.07,933.6217092483054,35.68527868061533,546.5,193.20200000000008,70.088,0.8894999999999997
C1=CC=C(C=C1)C(=O)NC2=CC(=C(C=C2)C(=O)O)O,908.43,687.81,1163.091962762211,39.01371761324999,634.5,257.245,95.332,2.3427
C1=CC=C(C=C1)C(=O)NNC(=O)C2=CC=CC=C2,781.3599999999999,505.56,1027.1799362216648,32.727824934937075,685.5,240.26200000000009,77.674,1.7614
C1=CC=C(C=C1)C(=O)NCC(=O)O,681.75,480.8,911.0415104053968,39.75517175029299,496.5,179.17500000000007,68.25,0.501
CCOC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C2=CC=CC=C2,907.24,587.0999999999999,1145.6875504310133,23.888492339916045,854.5,313.35299999999967,93.429,2.2964
CC(=O)NCC1=CC=CC=C1,536.24,320.20000000000005,755.1895764685497,35.64268211182891,472.5,149.1930000000001,51.086,1.3227
C1=CC=C(C=C1)CC2=NC3=CC=CC=C3N2,696.06,524.9300000000001,966.7190649899204,34.39942896947911,633.5,208.2640000000001,66.116,3.1537000000000006
C1CN=C(N1)CC2=CC=CC=C2,581.4200000000001,433.87,839.5350516208218,39.705086499516185,501.5,160.22000000000008,54.618,1.2308
COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)NC(=O)OCC2=CC=CC=C2,1171.6,761.05,1434.3951828514118,16.47094788328554,1191.5,428.44099999999975,119.938,1.6565999999999992
C1=CC=C(C=C1)COC(=O)NC(CCC(=O)N)C(=O)O,903.58,636.47,1131.5198827320733,27.700831024930743,769.5,280.2799999999997,94.814,0.6315
C1=CC=C(C=C1)COC(=O)NCC(=O)O,708.98,484.47,929.6184748645054,33.02946228035407,572.5,209.20100000000008,71.13699999999999,0.9974
CC(C)CC(C(=O)O)NC(=O)CNC(=O)OCC1=CC=CC=C1,949.4199999999998,624.68,1172.8037408760656,20.217638838569435,937.5,322.36099999999965,96.899,1.5283000000000002
C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CNC(=O)OCC2=CC=CC=C2,1045.1799999999998,699.91,1288.371623286488,20.86932857735248,1003.5,356.37799999999976,106.241,1.7249
C1=CC=C(C=C1)CNC(=O)N,585.8900000000001,392.19,817.5581956758962,43.16887144482757,445.5,150.18100000000007,59.50099999999999,0.8549000000000002
C1C2CC(C1C=C2)C#N,496.96,273.79,723.0841471134021,33.6844487994694,400.5,119.16699999999994,43.861,1.72218
COC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)Cl)Cl)[N+](=O)[O-],900.54,618.47,1161.5797045425911,24.171193931289995,827.5,342.13399999999984,89.13600000000001,4.480500000000002
CC1=C(C(=CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)NC1=CC4=NC(=O)C(=C4C)C=C)CCC(=O)O,1723.4699999999998,1536.34,2217.8633153694645,11.200536192068586,1700.5,582.6570000000017,170.67699999999996,3.060240000000001
CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)C=C(C)C,949.9199999999998,618.3,1199.2033992982729,19.27048124558224,932.5,322.3169999999997,93.485,3.888100000000004
C1=CC=C(C=C1)C2=CC=C(C=C2)C#N,657.46,366.62,917.1849355841014,29.408858418697456,573.5,179.2220000000001,60.224,3.225280000000001
C1=CC=C(C(=C1)C2=CC=CC=C2N)N,682.54,469.4,947.9418880818037,37.9164745565289,549.5,184.2420000000001,69.464,2.518
CC(=O)NC1=CC=C(C=C1)C2=CC=CC=C2,682.3,415.49,926.9919331865842,29.568993480332622,644.5,211.2640000000001,65.154,3.312000000000001
C1=CC=C(C=C1)C2=CC=C(C=C2)C3=NN=C(O3)C4=CC=CC=C4,904.8,618.29,1203.6232571939636,27.35421298646733,864.5,298.34499999999974,87.008,5.070600000000004
C1=CC=C2C(=C1)C=CC(=N2)C3=NC4=CC=CC=C4C=C3,820.1200000000001,578.98,1111.76095930173,30.12334908985313,769.5,256.30800000000005,77.238,4.450000000000003
CC1=C(C=CC(=C1)C2=CC(=C(C=C2)NC(=O)CC(=O)C)C)NC(=O)CC(=O)C,1092.06,745.66,1339.923036693617,16.659725114535604,1145.5,380.4439999999997,111.622,3.805640000000002
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,962.66,583.2,1218.3420403205832,18.138602137743096,1038.5,361.39699999999976,93.35399999999998,4.112400000000003
C1=CC=C(C(=C1)N)SSC2=CC=CC=C2N,820.0999999999999,538.2,1116.8992729817858,39.55539733396622,657.5,248.3760000000001,83.098,3.650400000000001
C1=CC(=CC=C1N)SSC2=CC=C(C=C2)N,820.0999999999999,538.2,1116.8992729817858,39.55539733396622,657.5,248.3760000000001,83.098,3.650400000000001
C1=CC(=CC=C1CCC2=CC=C(C=C2)N)N,728.3,491.94,981.3864555679204,30.32273088940208,661.5,212.2960000000001,73.916,2.6362
C(CCNCCCN)CNCCCN,673.8,474.3,861.364276244867,24.076405026768157,723.5,202.34600000000023,72.008,-0.3565999999999975
C1=CC=C(C=C1)N(CCCl)CCCl,542.38,321.19000000000005,754.984809546389,27.042163329798925,603.5,218.12700000000007,50.943,2.970600000000001
C1=CC=C(C(=C1)NNC2=CC=CC=C2Cl)Cl,712.6800000000001,468.0400000000001,964.9403385572008,31.3499672079343,659.5,253.1320000000001,69.82400000000001,4.432400000000001
CCN(CC)C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)N(CC)CC,822.1500000000001,519.1800000000001,1037.4113641989095,15.463481519361284,1037.5,324.4679999999995,79.048,4.610000000000005
CN(C)C1=CC=C(C=C1)CC2=CC=C(C=C2)N(C)C,676.76,424.1700000000001,897.5526703113686,20.25405060758101,807.5,254.37700000000012,63.398,3.4094000000000024
CN(C)C1=CC=C(C=C1)C(C2=CC=C(C=C2)N(C)C)O,768.5,469.99,979.2737382293624,22.207989368591328,820.5,270.3759999999997,79.68900000000001,2.900300000000002
CN(C)C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=C(C=C3)N(C)C,840.28,503.21,1080.4938747346423,16.537998283686537,1029.5,330.4749999999995,78.64200000000001,4.998800000000005
CCCCCCCCCCCC(=O)N(CCO)CCO,816.3499999999999,474.12,999.4420215645882,15.88541910739512,993.5,287.4439999999994,93.357,2.720500000000001
C(CNCCO)NCCO,621.5799999999999,384.34,786.2183330764802,39.85562697683909,479.5,148.20600000000013,75.18,-1.8497999999999983
CC1=CC(=CC=C1)N(CCO)CCO,679.74,406.78,861.3565451946205,31.70400129859589,599.5,195.2620000000001,78.419,0.7860199999999997
CC1=C(OC(=N1)C2=CC=C(C=C2)C3=NC(=C(O3)C4=CC=CC=C4)C)C5=CC=CC=C5,1107.22,779.22,1399.3509717123886,19.37239634993057,1135.5,392.4579999999998,108.672,6.947440000000006
C1=CC=C(C(=C1)[N+](=O)[O-])SSC2=CC=CC=C2[N+](=O)[O-],978.72,658.9,1296.2251706500465,35.43083900226758,763.5,308.33999999999986,94.998,4.302400000000002
C1=CC(=CC(=C1)SSC2=CC=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],978.72,658.9,1296.2251706500465,35.43083900226758,763.5,308.33999999999986,94.998,4.302400000000002
C1=CC(=CC=C1[N+](=O)[O-])SSC2=CC=C(C=C2)[N+](=O)[O-],978.72,658.9,1296.2251706500465,35.43083900226758,763.5,308.33999999999986,94.998,4.302400000000002
C1=CC(=CC=C1CCC2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],886.9199999999998,612.6400000000001,1164.2181314123095,27.526703655215925,767.5,272.25999999999976,85.816,3.2882000000000025
C(C(Cl)(Cl)Cl)(NC(=O)NC(C(Cl)(Cl)Cl)O)O,869.8100000000002,577.3600000000001,1086.723702388356,39.40655307333677,689.5,354.8319999999999,102.642,1.6628000000000007
CC1(C2CCC1(C(C2)N)C)C,509.82,357.4,736.5993021161561,30.456753846078865,524.5,153.26900000000018,45.573,2.1599000000000004
CC(=O)NBr,415.56,274.69,623.428068566106,62.49121217328813,250.5,137.96400000000003,39.663,0.4324
CCC(C)C1(C(=O)NC(=O)NC1=O)CC(=C)Br,833.9099999999999,688.81,1104.3648853046925,32.84045286984508,715.5,303.15599999999966,71.072,1.6836
CC(C)C1(C(=O)NC(=O)NC1=O)CC(=C)Br,811.03,677.54,1088.1095146679786,36.77550868803006,659.5,289.12899999999973,68.846,1.2935
C1=CC(=CC=C1CC#N)Br,582.54,343.65,830.2054196192872,37.823256461346894,463.5,196.04700000000005,53.253,2.515180000000001
C(CC(CBr)(C#N)Br)C#N,670.1299999999999,409.38,917.004779651194,35.1374171679312,536.5,265.93599999999986,61.48,2.34236
C1=C(C=C(C(=C1[N+](=O)[O-])N)Br)[N+](=O)[O-],820.8699999999999,651.64,1114.9988459768051,54.22511230020757,518.5,262.0189999999999,83.46999999999998,1.8477
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Br,743.3599999999999,555.86,1035.2889583736292,51.0204081632653,489.5,247.004,72.167,2.2655000000000003
CCC(CC)(C(=O)N)Br,526.21,352.79,746.2737262706095,39.75517175029299,457.5,194.0720000000001,51.476,1.4254000000000002
C1=CC(=CC(=C1)C#N)CBr,582.54,343.65,830.2054196192872,37.823256461346894,463.5,196.04700000000005,53.253,2.4531800000000006
C1=CC(=CC=C1CBr)C#N,582.54,343.65,830.2054196192872,37.823256461346894,463.5,196.04700000000005,53.253,2.4531800000000006
C1=CC(=CC(=C1)[N+](=O)[O-])CBr,609.42,411.0,873.541075530571,44.86218113643981,463.5,216.03400000000005,57.14,2.489700000000001
C1=CC(=CC=C1CBr)[N+](=O)[O-],609.42,411.0,873.541075530571,44.86218113643981,463.5,216.03400000000005,57.14,2.489700000000001
C1=CC(=C(C=C1[N+](=O)[O-])CBr)O,690.04,522.72,961.7037749451498,55.36068594104307,429.5,232.03300000000004,70.154,2.195300000000001
C1=CC(=C(C=C1Br)[N+](=O)[O-])N,664.05,495.51,941.3133076256966,54.465489304339535,436.5,217.022,66.217,1.9395
C(C(CO)([N+](=O)[O-])Br)O,667.3699999999999,451.04,875.1126279537673,66.96649800038037,374.5,199.98800000000003,77.36,-0.6610999999999999
CC(=O)NC1=CC=C(C=C1)Br,584.5,381.25,822.7761209564513,42.99919376511691,478.5,214.06200000000007,55.957,2.4075000000000006
C1=CC(=CC=C1NN)Br,557.4,392.04,806.0851183368095,55.77490586590261,389.5,187.04000000000005,55.400000000000006,1.7347
C1=CN=CC=C1Br,460.54,303.87,713.1958372988662,59.4456455767387,318.5,157.99800000000002,41.645,1.8441
C([N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])Br,740.9300000000001,594.0799999999999,1048.020730535501,70.6164818868724,388.5,229.93,72.732,-0.1772999999999999
C1=C(C(=O)NC(=O)N1)Br,618.38,566.04,903.5583348178822,75.09108548669536,329.5,190.984,54.635000000000005,-0.1743000000000001
CCC(C)NC1=NC(=NC(=N1)NCC)OC,748.46,581.09,978.4315749435762,28.998543983106607,716.5,225.29600000000016,74.978,1.5223999999999998
CCCCOCN(C1=C(C=CC=C1CC)CC)C(=O)CCl,751.3599999999999,467.36,948.9516525577004,15.475650302301348,970.5,311.8529999999995,72.61999999999999,4.157400000000004
CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,767.8699999999999,642.97,1025.2675092730317,30.222793365855072,652.5,224.26000000000013,64.557,0.961
CCCCNCC(=O)NC1=C(C=CC=C1Cl)C,725.3199999999999,472.9,935.5194761710038,22.39757532808528,780.5,254.76100000000017,72.13499999999999,2.9766200000000014
CCCCOC1=CC=C(C=C1)CC(=O)NO,724.46,449.58,920.6772720904056,27.61356146185089,677.5,223.27200000000013,77.515,1.9133999999999995
CCC(C)NC1=C(C=C(C=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-],911.72,638.8199999999999,1162.0395979535704,20.437593399801838,893.5,295.3389999999996,88.954,4.010900000000003
CCCCOC(=O)C1=CC=C(C=C1)N,613.6899999999999,378.26,829.7841914787494,27.817835460841383,598.5,193.24600000000007,61.066,2.2257
CC(C)(C)NSC1=NC2=CC=CC=C2S1,715.74,532.6,989.7254484680476,33.41240936883958,660.5,238.3810000000001,68.173,3.691500000000002
CCCCOC(=O)N,444.75,271.70000000000005,633.8343467842174,37.36228262623967,370.5,117.14799999999994,44.772000000000006,0.8818000000000001
CCCCNC(=O)C1=C(C=C(C=C1)Cl)O,705.03,496.9,929.940339545154,31.91930798940278,599.5,227.6910000000001,73.59899999999999,2.575500000000001
CCCCNC1CCCCC1,498.12,262.5,697.2503390052929,26.03082049146189,563.5,155.2850000000002,44.71900000000001,2.708800000000001
CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C(=O)C,925.82,676.1299999999999,1180.2812636946735,20.66115702479339,870.5,294.3069999999997,90.976,3.6199400000000033
